Project,URL,Smell Type,Smell,Namespace,Class,File,Method,File Path,Line Count
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core,WuQuantizer,DesigniteProjects\greenshot\src\Greenshot.Base\Core\QuantizerHelper.cs,WuQuantizer,DesigniteProjects\greenshot\src\Greenshot.Base\Core\QuantizerHelper.cs,771
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core,WuQuantizer,DesigniteProjects\greenshot\src\Greenshot.Base\Core\QuantizerHelper.cs,WuQuantizer,DesigniteProjects\greenshot\src\Greenshot.Base\Core\QuantizerHelper.cs,771
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core,WuQuantizer,DesigniteProjects\greenshot\src\Greenshot.Base\Core\QuantizerHelper.cs,SimpleReindex,DesigniteProjects\greenshot\src\Greenshot.Base\Core\QuantizerHelper.cs,771
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core,WuQuantizer,DesigniteProjects\greenshot\src\Greenshot.Base\Core\QuantizerHelper.cs,GetQuantizedImage,DesigniteProjects\greenshot\src\Greenshot.Base\Core\QuantizerHelper.cs,771
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core,WuQuantizer,DesigniteProjects\greenshot\src\Greenshot.Base\Core\QuantizerHelper.cs,GetQuantizedImage,DesigniteProjects\greenshot\src\Greenshot.Base\Core\QuantizerHelper.cs,771
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core,WuQuantizer,DesigniteProjects\greenshot\src\Greenshot.Base\Core\QuantizerHelper.cs,GetQuantizedImage,DesigniteProjects\greenshot\src\Greenshot.Base\Core\QuantizerHelper.cs,771
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core,WuQuantizer,DesigniteProjects\greenshot\src\Greenshot.Base\Core\QuantizerHelper.cs,Mark,DesigniteProjects\greenshot\src\Greenshot.Base\Core\QuantizerHelper.cs,771
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core,WuQuantizer,DesigniteProjects\greenshot\src\Greenshot.Base\Core\QuantizerHelper.cs,Mark,DesigniteProjects\greenshot\src\Greenshot.Base\Core\QuantizerHelper.cs,771
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core,WuQuantizer,DesigniteProjects\greenshot\src\Greenshot.Base\Core\QuantizerHelper.cs,Mark,DesigniteProjects\greenshot\src\Greenshot.Base\Core\QuantizerHelper.cs,771
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core,WindowCapture,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowCapture.cs,CaptureRectangle,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowCapture.cs,412
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core,WindowCapture,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowCapture.cs,CaptureRectangle,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowCapture.cs,412
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core,WindowDetails,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,GetAppIcon,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,1696
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core,WindowDetails,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,CaptureDwmWindow,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,1696
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core,WindowDetails,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,CaptureDwmWindow,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,1696
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core,WindowDetails,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,ApplyTransparency,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,1696
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core,WindowDetails,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,ApplyTransparency,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,1696
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core,WindowDetails,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,PrintWindow,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,1696
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core,WindowDetails,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,PrintWindow,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,1696
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core,WindowDetails,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,PrintWindow,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,1696
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core,WindowDetails,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,PrintWindow,DesigniteProjects\greenshot\src\Greenshot.Base\Core\WindowDetails.cs,1696
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core.OAuth,LocalServerCodeReceiver,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\LocalServerCodeReceiver.cs,ReceiveCode,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\LocalServerCodeReceiver.cs,210
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core.OAuth,OAuthSession,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,GenerateTimeStamp,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,726
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core.OAuth,OAuthSession,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,GenerateNonce,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,726
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core.OAuth,OAuthSession,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,GenerateNonce,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,726
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core.OAuth,OAuthSession,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,Authorize,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,726
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core.OAuth,OAuthSession,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,MakeOAuthRequest,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,726
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core.OAuth,OAuthSession,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,Sign,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,726
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core.OAuth,OAuthSession,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,Sign,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,726
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core.OAuth,OAuthSession,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,MakeRequest,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,726
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Core.OAuth,OAuthSession,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,MakeRequest,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuthSession.cs,726
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Effects,BorderEffect,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\BorderEffect.cs,Reset,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\BorderEffect.cs,52
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Effects,DropShadowEffect,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\DropShadowEffect.cs,Reset,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\DropShadowEffect.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Effects,DropShadowEffect,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\DropShadowEffect.cs,Reset,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\DropShadowEffect.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Effects,ReduceColorsEffect,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\ReduceColorsEffect.cs,Reset,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\ReduceColorsEffect.cs,70
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Effects,RotateEffect,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\RotateEffect.cs,Apply,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\RotateEffect.cs,69
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Effects,RotateEffect,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\RotateEffect.cs,Apply,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\RotateEffect.cs,69
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Effects,TornEdgeEffect,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\TornEdgeEffect.cs,Reset,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\TornEdgeEffect.cs,75
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Effects,TornEdgeEffect,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\TornEdgeEffect.cs,Reset,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\TornEdgeEffect.cs,75
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Effects,TornEdgeEffect,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\TornEdgeEffect.cs,Reset,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\TornEdgeEffect.cs,75
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Effects,TornEdgeEffect,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\TornEdgeEffect.cs,Reset,DesigniteProjects\greenshot\src\Greenshot.Base\Effects\TornEdgeEffect.cs,75
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.IniFile,IniConfig,DesigniteProjects\greenshot\src\Greenshot.Base\IniFile\IniConfig.cs,Save,DesigniteProjects\greenshot\src\Greenshot.Base\IniFile\IniConfig.cs,574
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.IniFile,IniSection,DesigniteProjects\greenshot\src\Greenshot.Base\IniFile\IniSection.cs,Fill,DesigniteProjects\greenshot\src\Greenshot.Base\IniFile\IniSection.cs,235
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.IniFile,IniSection,DesigniteProjects\greenshot\src\Greenshot.Base\IniFile\IniSection.cs,Write,DesigniteProjects\greenshot\src\Greenshot.Base\IniFile\IniSection.cs,235
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.IniFile,IniSection,DesigniteProjects\greenshot\src\Greenshot.Base\IniFile\IniSection.cs,Write,DesigniteProjects\greenshot\src\Greenshot.Base\IniFile\IniSection.cs,235
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Base.Interop,COMWrapper,DesigniteProjects\greenshot\src\Greenshot.Base\Interop\COMWrapper.cs,CreateInstance,DesigniteProjects\greenshot\src\Greenshot.Base\Interop\COMWrapper.cs,619
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Missing Default,Greenshot.Base.Controls,HotkeyControl,DesigniteProjects\greenshot\src\Greenshot.Base\Controls\HotkeyControl.cs,GetKeyName,DesigniteProjects\greenshot\src\Greenshot.Base\Controls\HotkeyControl.cs,686
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Missing Default,Greenshot.Base.Controls,HotkeyControl,DesigniteProjects\greenshot\src\Greenshot.Base\Controls\HotkeyControl.cs,GetKeyName,DesigniteProjects\greenshot\src\Greenshot.Base\Controls\HotkeyControl.cs,686
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Missing Default,Greenshot.Base.Core,EffectConverter,DesigniteProjects\greenshot\src\Greenshot.Base\Core\EffectConverter.cs,ApplyDropShadowEffectValues,DesigniteProjects\greenshot\src\Greenshot.Base\Core\EffectConverter.cs,235
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Missing Default,Greenshot.Base.Core,EffectConverter,DesigniteProjects\greenshot\src\Greenshot.Base\Core\EffectConverter.cs,ApplyTornEdgeEffectValues,DesigniteProjects\greenshot\src\Greenshot.Base\Core\EffectConverter.cs,235
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Missing Default,Greenshot.Base.Core,FilenameHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\FilenameHelper.cs,MatchVarEvaluatorInternal,DesigniteProjects\greenshot\src\Greenshot.Base\Core\FilenameHelper.cs,706
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Missing Default,Greenshot.Base.Core,FilenameHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\FilenameHelper.cs,MatchVarEvaluatorInternal,DesigniteProjects\greenshot\src\Greenshot.Base\Core\FilenameHelper.cs,706
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Missing Default,Greenshot.Base.Core,ImageHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,Orientate,DesigniteProjects\greenshot\src\Greenshot.Base\Core\ImageHelper.cs,1615
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Missing Default,Greenshot.Base.Core,JSONHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\JSONHelper.cs,ParseValue,DesigniteProjects\greenshot\src\Greenshot.Base\Core\JSONHelper.cs,436
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Missing Default,Greenshot.Base.Core,JSONHelper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\JSONHelper.cs,NextToken,DesigniteProjects\greenshot\src\Greenshot.Base\Core\JSONHelper.cs,436
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Missing Default,Greenshot.Base.Core,Language,DesigniteProjects\greenshot\src\Greenshot.Base\Core\Language.cs,LoadFileInfo,DesigniteProjects\greenshot\src\Greenshot.Base\Core\Language.cs,766
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Missing Default,Greenshot.Base.Core,Language,DesigniteProjects\greenshot\src\Greenshot.Base\Core\Language.cs,LoadFileInfo,DesigniteProjects\greenshot\src\Greenshot.Base\Core\Language.cs,766
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Missing Default,Greenshot.Base.Core,WuQuantizer,DesigniteProjects\greenshot\src\Greenshot.Base\Core\QuantizerHelper.cs,Cut,DesigniteProjects\greenshot\src\Greenshot.Base\Core\QuantizerHelper.cs,771
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Missing Default,Greenshot.Base.Core.OAuth,OAuth2Helper,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuth2Helper.cs,AuthorizeViaDefaultBrowser,DesigniteProjects\greenshot\src\Greenshot.Base\Core\OAuth\OAuth2Helper.cs,441
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Long Method,Greenshot.Plugin.ExternalCommand,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.ExternalCommand\SettingsForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot.Plugin.ExternalCommand\SettingsForm.cs,152
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Long Method,Greenshot.Plugin.ExternalCommand,SettingsFormDetail,DesigniteProjects\greenshot\src\Greenshot.Plugin.ExternalCommand\SettingsFormDetail.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot.Plugin.ExternalCommand\SettingsFormDetail.cs,192
