Project,Implementation smell,Namespace,Class,File,Method,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,AboutForm,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,AboutForm,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,Animate,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,Animate,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,Animate,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,AboutForm,DesigniteProjects\greenshot\src\Greenshot\Forms\AboutForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,BugReportForm,DesigniteProjects\greenshot\src\Greenshot\Forms\BugReportForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,BugReportForm,DesigniteProjects\greenshot\src\Greenshot\Forms\BugReportForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,BugReportForm,DesigniteProjects\greenshot\src\Greenshot\Forms\BugReportForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,BugReportForm,DesigniteProjects\greenshot\src\Greenshot\Forms\BugReportForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,BugReportForm,DesigniteProjects\greenshot\src\Greenshot\Forms\BugReportForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,BugReportForm,DesigniteProjects\greenshot\src\Greenshot\Forms\BugReportForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,BugReportForm,DesigniteProjects\greenshot\src\Greenshot\Forms\BugReportForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,BugReportForm,DesigniteProjects\greenshot\src\Greenshot\Forms\BugReportForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,BugReportForm,DesigniteProjects\greenshot\src\Greenshot\Forms\BugReportForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,BugReportForm,DesigniteProjects\greenshot\src\Greenshot\Forms\BugReportForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,BugReportForm,DesigniteProjects\greenshot\src\Greenshot\Forms\BugReportForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,BugReportForm,DesigniteProjects\greenshot\src\Greenshot\Forms\BugReportForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,BugReportForm,DesigniteProjects\greenshot\src\Greenshot\Forms\BugReportForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,BugReportForm,DesigniteProjects\greenshot\src\Greenshot\Forms\BugReportForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,BugReportForm,DesigniteProjects\greenshot\src\Greenshot\Forms\BugReportForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,BugReportForm,DesigniteProjects\greenshot\src\Greenshot\Forms\BugReportForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,BugReportForm,DesigniteProjects\greenshot\src\Greenshot\Forms\BugReportForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,BugReportForm,DesigniteProjects\greenshot\src\Greenshot\Forms\BugReportForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,BugReportForm,DesigniteProjects\greenshot\src\Greenshot\Forms\BugReportForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,BugReportForm,DesigniteProjects\greenshot\src\Greenshot\Forms\BugReportForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,BugReportForm,DesigniteProjects\greenshot\src\Greenshot\Forms\BugReportForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,BugReportForm,DesigniteProjects\greenshot\src\Greenshot\Forms\BugReportForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CaptureForm,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,InitializeZoomer,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CaptureFormKeyDown,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CaptureFormKeyDown,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CaptureFormKeyDown,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,Animate,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,Animate,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,Animate,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,Animate,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,Animate,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,VerifyZoomAnimation,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,VerifyZoomAnimation,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,VerifyZoomAnimation,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,VerifyZoomAnimation,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,DrawZoom,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,DrawZoom,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,DrawZoom,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,DrawZoom,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,DrawZoom,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,DrawZoom,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,DrawZoom,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,DrawZoom,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,DrawZoom,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,DrawZoom,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,DrawZoom,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,DrawZoom,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,DrawZoom,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,DrawZoom,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,DrawZoom,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,DrawZoom,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,DrawZoom,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,DrawZoom,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,DrawZoom,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,DrawZoom,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,
greenshot,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,
